id,track,artist,cluster
2Cvdv8AWXuikxnLrMs5I13,Take Me Away,Fefe Dobson,4
3f3omU8n47Mqyab5nCaGyT,Because Of You,Kelly Clarkson,4
0c9mwd9NAE1B59oEkVSooR,Notorius,Rick Braun,4
2pBgETPQ5qblDL0YMOHw96,Sixteen Years,Chapterhouse,4
59kq8EQeIzwi6xgZjyLWks,Onde Anda Você,Toquinho,4
