id,track,artist,cluster
4yqtwO7MQIIXqoiRBPHAgR,Money For Nothing,Dire Straits,2
6AH8ocfCiLWFhrVlyil61i,You Belong To Me,The Doobie Brothers,2
3dOE7KsUbDRk7NbKSDF1cr,K-Mart Blues,Screeching Weasel,2
7FNVfmrnrh3PvgUP0uEypS,Cumbia Del Cuervo,Super Grupo Colombia,2
3e4wV57WXUDyKU09DuvL30,Don't Let Him Know,Prism,2
