id,track,artist,cluster
7rS87NoPWbAkVURdVFbGH9,Wave On Wave,Pat Green,2
374buquHBf8KY9edm9SBtG,Come On Let's Go,Broadcast,2
4nwJtkkeZOVkp3wDTRAP1q,Life_Universe,Detektivbyrån,2
0PbAyLrJRDxckQBLQ2Addc,Sowing The Seeds Of Love,Tears For Fears,2
6qNI34MBRHZNjSXs7Xf4p2,Martires del Rock and Roll,Los Suaves,2
