id,track,artist,cluster
1i8idD5SjGj6HJaTXBuSgf,Crush,Joan Red,0
18YHbIhrleUkKKj2DvEp79,Zara Sa,Pritam,0
3unsLiH5FXmaDWtT5Imolu,Fallin',Alicia Keys,0
5GrqtGJhoa6EqvCUs5fVYf,I Touch Myself,Jan Wayne,0
09aDV0TC2RfWFU5IwZfIdG,(If You're Wondering If I Want You To) I Want You To,Weezer,0
