id,track,artist,cluster
6Ln2tBK4EnNtMLtYyAZhr7,Knock Knock,Monica,1
2UORsaluUZXiMvkkkedDTJ,Somewhere Over The Rainbow,Katharine McPhee,1
2UzI0rNDpbgXHSa1akzGLu,Hey There Lonely Girl,Robert John,1
6FEAIq5RxG4sA9GM5WFf0J,Ontem,Jorge Aragão,1
544gpqcu9htj6mnufI5pk7,Get Lifted,Keith Murray,1
