id,track,artist,cluster
1Kef862HDQdZQaXpxNtHuv,Shawty Get Loose,Lil Mama Featuring Chris Brown & T-Pain,2
6W9W8dSswA8KNegvl3W97V,You,Chris Young,2
7doBwI6sgoz0jc0eMow3Cp,My Baby Wants To Rock And Roll,Iggy Pop,2
6DW3KgSRAJ01nKUpfccktX,Along Comes A Woman,Chicago,2
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,2
